See,Szenario,Jahr,Temperatur
LacdelHongrin,RCP85,1987,12.09
LacdelHongrin,RCP85,1988,12.16
LacdelHongrin,RCP85,1989,12.17
LacdelHongrin,RCP85,1990,12.29
LacdelHongrin,RCP85,1991,12.08
LacdelHongrin,RCP85,1992,12.44
LacdelHongrin,RCP85,1993,12.56
LacdelHongrin,RCP85,1994,11.7
LacdelHongrin,RCP85,1995,12.15
LacdelHongrin,RCP85,1996,12.96
LacdelHongrin,RCP85,1997,12.5
LacdelHongrin,RCP85,1998,12.62
LacdelHongrin,RCP85,1999,12.33
LacdelHongrin,RCP85,2000,12.89
LacdelHongrin,RCP85,2001,13.12
LacdelHongrin,RCP85,2002,12.22
LacdelHongrin,RCP85,2003,12.41
LacdelHongrin,RCP85,2004,12.86
LacdelHongrin,RCP85,2005,12.65
LacdelHongrin,RCP85,2006,12.55
LacdelHongrin,RCP85,2007,12.97
LacdelHongrin,RCP85,2008,12.58
LacdelHongrin,RCP85,2009,13.02
LacdelHongrin,RCP85,2010,13.11
LacdelHongrin,RCP85,2011,12.7
LacdelHongrin,RCP85,2012,12.79
LacdelHongrin,RCP85,2013,12.72
LacdelHongrin,RCP85,2014,12.56
LacdelHongrin,RCP85,2015,13.01
LacdelHongrin,RCP85,2016,12.51
LacdelHongrin,RCP85,2017,13.09
LacdelHongrin,RCP85,2018,13.41
LacdelHongrin,RCP85,2019,13.39
LacdelHongrin,RCP85,2020,13.24
LacdelHongrin,RCP85,2021,13.3
LacdelHongrin,RCP85,2022,12.8
LacdelHongrin,RCP85,2023,13.33
LacdelHongrin,RCP85,2024,13.36
LacdelHongrin,RCP85,2025,13.81
LacdelHongrin,RCP85,2026,13.21
LacdelHongrin,RCP85,2027,13.05
LacdelHongrin,RCP85,2028,13.27
LacdelHongrin,RCP85,2029,14.19
LacdelHongrin,RCP85,2030,13.35
LacdelHongrin,RCP85,2031,13.42
LacdelHongrin,RCP85,2032,13.24
LacdelHongrin,RCP85,2033,13.54
LacdelHongrin,RCP85,2034,13.53
LacdelHongrin,RCP85,2035,13.77
LacdelHongrin,RCP85,2036,13.06
LacdelHongrin,RCP85,2037,13.55
LacdelHongrin,RCP85,2038,13.98
LacdelHongrin,RCP85,2039,14.07
LacdelHongrin,RCP85,2040,13.7
LacdelHongrin,RCP85,2041,14.67
LacdelHongrin,RCP85,2042,14.4
LacdelHongrin,RCP85,2043,14.15
LacdelHongrin,RCP85,2044,14.06
LacdelHongrin,RCP85,2045,13.83
LacdelHongrin,RCP85,2046,13.8
LacdelHongrin,RCP85,2047,14.08
LacdelHongrin,RCP85,2048,14.25
LacdelHongrin,RCP85,2049,14.11
LacdelHongrin,RCP85,2050,14.65
LacdelHongrin,RCP85,2051,15.14
LacdelHongrin,RCP85,2052,14.74
LacdelHongrin,RCP85,2053,14.48
LacdelHongrin,RCP85,2054,14.31
LacdelHongrin,RCP85,2055,14.21
LacdelHongrin,RCP85,2056,15.29
LacdelHongrin,RCP85,2057,15.3
LacdelHongrin,RCP85,2058,15.29
LacdelHongrin,RCP85,2059,14.9
LacdelHongrin,RCP85,2060,14.78
LacdelHongrin,RCP85,2061,14.53
LacdelHongrin,RCP85,2062,15.12
LacdelHongrin,RCP85,2063,15.34
LacdelHongrin,RCP85,2064,15.59
LacdelHongrin,RCP85,2065,14.72
LacdelHongrin,RCP85,2066,15.34
LacdelHongrin,RCP85,2067,15.26
LacdelHongrin,RCP85,2068,16.42
LacdelHongrin,RCP85,2069,16.13
LacdelHongrin,RCP85,2070,15.1
LacdelHongrin,RCP85,2071,16.1
LacdelHongrin,RCP85,2072,15.56
LacdelHongrin,RCP85,2073,15.79
LacdelHongrin,RCP85,2074,15.95
LacdelHongrin,RCP85,2075,15.9
LacdelHongrin,RCP85,2076,16.21
LacdelHongrin,RCP85,2077,16.42
LacdelHongrin,RCP85,2078,15.9
LacdelHongrin,RCP85,2079,15.73
LacdelHongrin,RCP85,2080,16.61
LacdelHongrin,RCP85,2081,16.62
LacdelHongrin,RCP85,2082,16.86
LacdelHongrin,RCP85,2083,16.92
LacdelHongrin,RCP85,2084,16.83
LacdelHongrin,RCP85,2085,16.18
LacdelHongrin,RCP85,2086,16.74
LacdelHongrin,RCP85,2087,17.08
LacdelHongrin,RCP85,2088,16.74
LacdelHongrin,RCP85,2089,16.75
LacdelHongrin,RCP85,2090,16.2
LacdelHongrin,RCP85,2091,17.26
LacdelHongrin,RCP85,2092,17.21
LacdelHongrin,RCP85,2093,17.79
LacdelHongrin,RCP85,2094,17.52
LacdelHongrin,RCP85,2095,17.15
LacdelHongrin,RCP85,2096,16.77
LacdelHongrin,RCP85,2097,17.32
LacdelHongrin,RCP85,2098,17.89
LacdelHongrin,RCP85,2099,17.9
