See,Szenario,Jahr,Temperatur
Lucerne-Kreuztrichter,RCP45,2095,13.72
Lucerne-Kreuztrichter,RCP45,2096,13.8
Lucerne-Kreuztrichter,RCP45,2097,14.23
Lucerne-Kreuztrichter,RCP45,2098,13.42
Lucerne-Kreuztrichter,RCP45,2099,13.99
Lucerne-Kreuztrichter,RCP85,1981,9.89
Lucerne-Kreuztrichter,RCP85,1982,11.34
Lucerne-Kreuztrichter,RCP85,1983,11.59
Lucerne-Kreuztrichter,RCP85,1984,11.53
Lucerne-Kreuztrichter,RCP85,1985,11.74
Lucerne-Kreuztrichter,RCP85,1986,12.61
Lucerne-Kreuztrichter,RCP85,1987,11.89
Lucerne-Kreuztrichter,RCP85,1988,11.99
Lucerne-Kreuztrichter,RCP85,1989,12.06
Lucerne-Kreuztrichter,RCP85,1990,12.17
Lucerne-Kreuztrichter,RCP85,1991,11.91
Lucerne-Kreuztrichter,RCP85,1992,12.36
Lucerne-Kreuztrichter,RCP85,1993,12.42
Lucerne-Kreuztrichter,RCP85,1994,11.91
Lucerne-Kreuztrichter,RCP85,1995,12.25
Lucerne-Kreuztrichter,RCP85,1996,12.67
Lucerne-Kreuztrichter,RCP85,1997,12.63
Lucerne-Kreuztrichter,RCP85,1998,12.46
Lucerne-Kreuztrichter,RCP85,1999,12.12
Lucerne-Kreuztrichter,RCP85,2000,12.63
Lucerne-Kreuztrichter,RCP85,2001,12.94
Lucerne-Kreuztrichter,RCP85,2002,12.13
Lucerne-Kreuztrichter,RCP85,2003,12.62
Lucerne-Kreuztrichter,RCP85,2004,12.74
Lucerne-Kreuztrichter,RCP85,2005,12.29
Lucerne-Kreuztrichter,RCP85,2006,12.61
Lucerne-Kreuztrichter,RCP85,2007,12.79
Lucerne-Kreuztrichter,RCP85,2008,12.48
Lucerne-Kreuztrichter,RCP85,2009,12.78
Lucerne-Kreuztrichter,RCP85,2010,12.86
Lucerne-Kreuztrichter,RCP85,2011,12.73
Lucerne-Kreuztrichter,RCP85,2012,12.55
Lucerne-Kreuztrichter,RCP85,2013,12.64
Lucerne-Kreuztrichter,RCP85,2014,12.4
Lucerne-Kreuztrichter,RCP85,2015,12.82
Lucerne-Kreuztrichter,RCP85,2016,12.36
Lucerne-Kreuztrichter,RCP85,2017,12.82
Lucerne-Kreuztrichter,RCP85,2018,13.18
Lucerne-Kreuztrichter,RCP85,2019,13.27
Lucerne-Kreuztrichter,RCP85,2020,13.18
Lucerne-Kreuztrichter,RCP85,2021,13.36
Lucerne-Kreuztrichter,RCP85,2022,12.71
Lucerne-Kreuztrichter,RCP85,2023,13.04
Lucerne-Kreuztrichter,RCP85,2024,13.25
Lucerne-Kreuztrichter,RCP85,2025,13.72
Lucerne-Kreuztrichter,RCP85,2026,13.51
Lucerne-Kreuztrichter,RCP85,2027,13.29
Lucerne-Kreuztrichter,RCP85,2028,13.12
Lucerne-Kreuztrichter,RCP85,2029,13.89
Lucerne-Kreuztrichter,RCP85,2030,13.35
Lucerne-Kreuztrichter,RCP85,2031,12.98
Lucerne-Kreuztrichter,RCP85,2032,13.1
Lucerne-Kreuztrichter,RCP85,2033,13.23
Lucerne-Kreuztrichter,RCP85,2034,13.37
Lucerne-Kreuztrichter,RCP85,2035,13.37
Lucerne-Kreuztrichter,RCP85,2036,12.9
Lucerne-Kreuztrichter,RCP85,2037,13.2
Lucerne-Kreuztrichter,RCP85,2038,14.04
Lucerne-Kreuztrichter,RCP85,2039,13.96
Lucerne-Kreuztrichter,RCP85,2040,13.68
Lucerne-Kreuztrichter,RCP85,2041,14.27
Lucerne-Kreuztrichter,RCP85,2042,13.96
Lucerne-Kreuztrichter,RCP85,2043,13.98
Lucerne-Kreuztrichter,RCP85,2044,13.94
Lucerne-Kreuztrichter,RCP85,2045,13.62
Lucerne-Kreuztrichter,RCP85,2046,13.47
Lucerne-Kreuztrichter,RCP85,2047,13.69
Lucerne-Kreuztrichter,RCP85,2048,14.05
Lucerne-Kreuztrichter,RCP85,2049,13.84
Lucerne-Kreuztrichter,RCP85,2050,14.43
Lucerne-Kreuztrichter,RCP85,2051,14.69
Lucerne-Kreuztrichter,RCP85,2052,14.31
Lucerne-Kreuztrichter,RCP85,2053,14.49
Lucerne-Kreuztrichter,RCP85,2054,14.3
Lucerne-Kreuztrichter,RCP85,2055,13.85
Lucerne-Kreuztrichter,RCP85,2056,14.38
Lucerne-Kreuztrichter,RCP85,2057,14.86
Lucerne-Kreuztrichter,RCP85,2058,15.02
Lucerne-Kreuztrichter,RCP85,2059,14.35
Lucerne-Kreuztrichter,RCP85,2060,14.18
Lucerne-Kreuztrichter,RCP85,2061,14.56
Lucerne-Kreuztrichter,RCP85,2062,14.41
Lucerne-Kreuztrichter,RCP85,2063,14.89
Lucerne-Kreuztrichter,RCP85,2064,15.35
Lucerne-Kreuztrichter,RCP85,2065,14.7
Lucerne-Kreuztrichter,RCP85,2066,15.19
Lucerne-Kreuztrichter,RCP85,2067,14.88
Lucerne-Kreuztrichter,RCP85,2068,15.39
Lucerne-Kreuztrichter,RCP85,2069,15.47
Lucerne-Kreuztrichter,RCP85,2070,15.09
Lucerne-Kreuztrichter,RCP85,2071,15.25
Lucerne-Kreuztrichter,RCP85,2072,15.33
Lucerne-Kreuztrichter,RCP85,2073,14.92
Lucerne-Kreuztrichter,RCP85,2074,15.15
Lucerne-Kreuztrichter,RCP85,2075,15.15
Lucerne-Kreuztrichter,RCP85,2076,15.93
Lucerne-Kreuztrichter,RCP85,2077,15.85
Lucerne-Kreuztrichter,RCP85,2078,15.6
Lucerne-Kreuztrichter,RCP85,2079,15.19
Lucerne-Kreuztrichter,RCP85,2080,15.79
Lucerne-Kreuztrichter,RCP85,2081,16.45
Lucerne-Kreuztrichter,RCP85,2082,16.69
Lucerne-Kreuztrichter,RCP85,2083,16.56
Lucerne-Kreuztrichter,RCP85,2084,16.43
Lucerne-Kreuztrichter,RCP85,2085,15.71
Lucerne-Kreuztrichter,RCP85,2086,16.74
Lucerne-Kreuztrichter,RCP85,2087,16.96
Lucerne-Kreuztrichter,RCP85,2088,16.7
Lucerne-Kreuztrichter,RCP85,2089,16.64
Lucerne-Kreuztrichter,RCP85,2090,16.1
Lucerne-Kreuztrichter,RCP85,2091,16.76
Lucerne-Kreuztrichter,RCP85,2092,16.75
Lucerne-Kreuztrichter,RCP85,2093,17.71
Lucerne-Kreuztrichter,RCP85,2094,17.05
Lucerne-Kreuztrichter,RCP85,2095,16.95
Lucerne-Kreuztrichter,RCP85,2096,16.74
Lucerne-Kreuztrichter,RCP85,2097,17.24
Lucerne-Kreuztrichter,RCP85,2098,17.61
Lucerne-Kreuztrichter,RCP85,2099,17.65
