See,Szenario,Jahr,Temperatur
Murten,RCP85,2046,15.55
Murten,RCP85,2047,15.9
Murten,RCP85,2048,15.86
Murten,RCP85,2049,16.02
Murten,RCP85,2050,16.48
Murten,RCP85,2051,16.76
Murten,RCP85,2052,16.5
Murten,RCP85,2053,16.16
Murten,RCP85,2054,15.98
Murten,RCP85,2055,15.87
Murten,RCP85,2056,16.83
Murten,RCP85,2057,16.62
Murten,RCP85,2058,17.19
Murten,RCP85,2059,16.59
Murten,RCP85,2060,16.37
Murten,RCP85,2061,16.11
Murten,RCP85,2062,16.99
Murten,RCP85,2063,16.9
Murten,RCP85,2064,17.15
Murten,RCP85,2065,16.2
Murten,RCP85,2066,16.86
Murten,RCP85,2067,16.82
Murten,RCP85,2068,17.61
Murten,RCP85,2069,17.72
Murten,RCP85,2070,16.92
Murten,RCP85,2071,17.5
Murten,RCP85,2072,16.99
Murten,RCP85,2073,17.21
Murten,RCP85,2074,17.66
Murten,RCP85,2075,17.48
Murten,RCP85,2076,17.57
Murten,RCP85,2077,17.52
Murten,RCP85,2078,17.34
Murten,RCP85,2079,17.52
Murten,RCP85,2080,17.63
Murten,RCP85,2081,18.09
Murten,RCP85,2082,18.23
Murten,RCP85,2083,18.46
Murten,RCP85,2084,18.02
Murten,RCP85,2085,17.51
Murten,RCP85,2086,18.01
Murten,RCP85,2087,18.07
Murten,RCP85,2088,18.2
Murten,RCP85,2089,18.29
Murten,RCP85,2090,17.68
Murten,RCP85,2091,18.51
Murten,RCP85,2092,18.7
Murten,RCP85,2093,18.65
Murten,RCP85,2094,18.53
Murten,RCP85,2095,18.17
Murten,RCP85,2096,18.08
Murten,RCP85,2097,18.59
Murten,RCP85,2098,19.5
Murten,RCP85,2099,18.97
