See,Szenario,Jahr,Temperatur
Lucerne-Alpnacher,RCP85,2068,14.05
Lucerne-Alpnacher,RCP85,2069,14.27
Lucerne-Alpnacher,RCP85,2070,13.62
Lucerne-Alpnacher,RCP85,2071,14.02
Lucerne-Alpnacher,RCP85,2072,13.84
Lucerne-Alpnacher,RCP85,2073,13.42
Lucerne-Alpnacher,RCP85,2074,13.73
Lucerne-Alpnacher,RCP85,2075,13.77
Lucerne-Alpnacher,RCP85,2076,14.38
Lucerne-Alpnacher,RCP85,2077,14.39
Lucerne-Alpnacher,RCP85,2078,14.27
Lucerne-Alpnacher,RCP85,2079,13.76
Lucerne-Alpnacher,RCP85,2080,14.24
Lucerne-Alpnacher,RCP85,2081,14.87
Lucerne-Alpnacher,RCP85,2082,15.22
Lucerne-Alpnacher,RCP85,2083,14.97
Lucerne-Alpnacher,RCP85,2084,15.23
Lucerne-Alpnacher,RCP85,2085,14.19
Lucerne-Alpnacher,RCP85,2086,15.05
Lucerne-Alpnacher,RCP85,2087,15.45
Lucerne-Alpnacher,RCP85,2088,15.31
Lucerne-Alpnacher,RCP85,2089,15.0
Lucerne-Alpnacher,RCP85,2090,14.62
Lucerne-Alpnacher,RCP85,2091,15.56
Lucerne-Alpnacher,RCP85,2092,15.2
Lucerne-Alpnacher,RCP85,2093,16.26
Lucerne-Alpnacher,RCP85,2094,15.89
Lucerne-Alpnacher,RCP85,2095,15.41
Lucerne-Alpnacher,RCP85,2096,14.94
Lucerne-Alpnacher,RCP85,2097,15.57
Lucerne-Alpnacher,RCP85,2098,16.31
Lucerne-Alpnacher,RCP85,2099,16.33
