See,Szenario,Jahr,Temperatur
Lucerne-Urnersee,RCP45,2070,14.76
Lucerne-Urnersee,RCP45,2071,14.07
Lucerne-Urnersee,RCP45,2072,15.12
Lucerne-Urnersee,RCP45,2073,14.72
Lucerne-Urnersee,RCP45,2074,14.62
Lucerne-Urnersee,RCP45,2075,14.47
Lucerne-Urnersee,RCP45,2076,14.18
Lucerne-Urnersee,RCP45,2077,14.19
Lucerne-Urnersee,RCP45,2078,14.78
Lucerne-Urnersee,RCP45,2079,15.17
Lucerne-Urnersee,RCP45,2080,15.73
Lucerne-Urnersee,RCP45,2081,15.21
Lucerne-Urnersee,RCP45,2082,14.24
Lucerne-Urnersee,RCP45,2083,15.11
Lucerne-Urnersee,RCP45,2084,14.25
Lucerne-Urnersee,RCP45,2085,14.65
Lucerne-Urnersee,RCP45,2086,14.64
Lucerne-Urnersee,RCP45,2087,14.72
Lucerne-Urnersee,RCP45,2088,14.73
Lucerne-Urnersee,RCP45,2089,14.95
Lucerne-Urnersee,RCP45,2090,15.2
Lucerne-Urnersee,RCP45,2091,14.97
Lucerne-Urnersee,RCP45,2092,14.91
Lucerne-Urnersee,RCP45,2093,14.69
Lucerne-Urnersee,RCP45,2094,14.69
Lucerne-Urnersee,RCP45,2095,14.12
Lucerne-Urnersee,RCP45,2096,14.48
Lucerne-Urnersee,RCP45,2097,14.64
Lucerne-Urnersee,RCP45,2098,14.32
Lucerne-Urnersee,RCP45,2099,15.21
Lucerne-Urnersee,RCP85,1981,12.13
Lucerne-Urnersee,RCP85,1982,11.89
Lucerne-Urnersee,RCP85,1983,12.12
Lucerne-Urnersee,RCP85,1984,11.81
Lucerne-Urnersee,RCP85,1985,12.28
Lucerne-Urnersee,RCP85,1986,12.48
Lucerne-Urnersee,RCP85,1987,12.11
Lucerne-Urnersee,RCP85,1988,12.36
Lucerne-Urnersee,RCP85,1989,12.47
Lucerne-Urnersee,RCP85,1990,12.33
Lucerne-Urnersee,RCP85,1991,12.43
Lucerne-Urnersee,RCP85,1992,12.73
Lucerne-Urnersee,RCP85,1993,12.84
Lucerne-Urnersee,RCP85,1994,12.23
Lucerne-Urnersee,RCP85,1995,12.77
Lucerne-Urnersee,RCP85,1996,12.81
Lucerne-Urnersee,RCP85,1997,12.74
Lucerne-Urnersee,RCP85,1998,12.82
Lucerne-Urnersee,RCP85,1999,12.56
Lucerne-Urnersee,RCP85,2000,12.95
Lucerne-Urnersee,RCP85,2001,13.04
Lucerne-Urnersee,RCP85,2002,12.7
Lucerne-Urnersee,RCP85,2003,12.96
Lucerne-Urnersee,RCP85,2004,12.97
Lucerne-Urnersee,RCP85,2005,12.97
Lucerne-Urnersee,RCP85,2006,12.88
Lucerne-Urnersee,RCP85,2007,13.35
Lucerne-Urnersee,RCP85,2008,13.41
Lucerne-Urnersee,RCP85,2009,13.17
Lucerne-Urnersee,RCP85,2010,13.42
Lucerne-Urnersee,RCP85,2011,13.08
Lucerne-Urnersee,RCP85,2012,13.17
Lucerne-Urnersee,RCP85,2013,12.97
Lucerne-Urnersee,RCP85,2014,13.15
Lucerne-Urnersee,RCP85,2015,13.52
Lucerne-Urnersee,RCP85,2016,12.84
Lucerne-Urnersee,RCP85,2017,13.52
Lucerne-Urnersee,RCP85,2018,13.67
Lucerne-Urnersee,RCP85,2019,14.04
Lucerne-Urnersee,RCP85,2020,13.42
Lucerne-Urnersee,RCP85,2021,13.99
Lucerne-Urnersee,RCP85,2022,13.21
Lucerne-Urnersee,RCP85,2023,13.37
Lucerne-Urnersee,RCP85,2024,13.89
Lucerne-Urnersee,RCP85,2025,14.34
Lucerne-Urnersee,RCP85,2026,13.85
Lucerne-Urnersee,RCP85,2027,13.25
Lucerne-Urnersee,RCP85,2028,13.5
Lucerne-Urnersee,RCP85,2029,14.05
Lucerne-Urnersee,RCP85,2030,13.56
Lucerne-Urnersee,RCP85,2031,13.62
Lucerne-Urnersee,RCP85,2032,13.45
Lucerne-Urnersee,RCP85,2033,13.81
Lucerne-Urnersee,RCP85,2034,14.18
Lucerne-Urnersee,RCP85,2035,14.05
Lucerne-Urnersee,RCP85,2036,13.69
Lucerne-Urnersee,RCP85,2037,13.94
Lucerne-Urnersee,RCP85,2038,14.26
Lucerne-Urnersee,RCP85,2039,14.09
Lucerne-Urnersee,RCP85,2040,14.07
Lucerne-Urnersee,RCP85,2041,14.95
Lucerne-Urnersee,RCP85,2042,14.68
Lucerne-Urnersee,RCP85,2043,14.25
Lucerne-Urnersee,RCP85,2044,14.81
Lucerne-Urnersee,RCP85,2045,14.03
Lucerne-Urnersee,RCP85,2046,14.22
Lucerne-Urnersee,RCP85,2047,13.88
Lucerne-Urnersee,RCP85,2048,14.58
Lucerne-Urnersee,RCP85,2049,14.67
Lucerne-Urnersee,RCP85,2050,14.95
Lucerne-Urnersee,RCP85,2051,15.3
Lucerne-Urnersee,RCP85,2052,14.82
Lucerne-Urnersee,RCP85,2053,14.63
Lucerne-Urnersee,RCP85,2054,14.89
Lucerne-Urnersee,RCP85,2055,14.73
Lucerne-Urnersee,RCP85,2056,15.54
Lucerne-Urnersee,RCP85,2057,15.53
Lucerne-Urnersee,RCP85,2058,15.76
Lucerne-Urnersee,RCP85,2059,15.26
Lucerne-Urnersee,RCP85,2060,15.45
Lucerne-Urnersee,RCP85,2061,14.94
Lucerne-Urnersee,RCP85,2062,15.48
Lucerne-Urnersee,RCP85,2063,15.73
Lucerne-Urnersee,RCP85,2064,15.64
Lucerne-Urnersee,RCP85,2065,15.16
Lucerne-Urnersee,RCP85,2066,15.7
Lucerne-Urnersee,RCP85,2067,15.57
Lucerne-Urnersee,RCP85,2068,16.79
Lucerne-Urnersee,RCP85,2069,16.32
Lucerne-Urnersee,RCP85,2070,15.34
Lucerne-Urnersee,RCP85,2071,16.53
Lucerne-Urnersee,RCP85,2072,15.65
Lucerne-Urnersee,RCP85,2073,16.12
Lucerne-Urnersee,RCP85,2074,16.55
Lucerne-Urnersee,RCP85,2075,16.32
Lucerne-Urnersee,RCP85,2076,16.16
Lucerne-Urnersee,RCP85,2077,16.34
Lucerne-Urnersee,RCP85,2078,16.07
Lucerne-Urnersee,RCP85,2079,16.16
Lucerne-Urnersee,RCP85,2080,16.97
Lucerne-Urnersee,RCP85,2081,16.75
Lucerne-Urnersee,RCP85,2082,17.0
Lucerne-Urnersee,RCP85,2083,17.46
Lucerne-Urnersee,RCP85,2084,17.27
Lucerne-Urnersee,RCP85,2085,16.48
Lucerne-Urnersee,RCP85,2086,17.23
Lucerne-Urnersee,RCP85,2087,17.16
Lucerne-Urnersee,RCP85,2088,17.03
Lucerne-Urnersee,RCP85,2089,17.48
Lucerne-Urnersee,RCP85,2090,16.82
Lucerne-Urnersee,RCP85,2091,17.61
Lucerne-Urnersee,RCP85,2092,17.36
Lucerne-Urnersee,RCP85,2093,17.66
Lucerne-Urnersee,RCP85,2094,17.38
Lucerne-Urnersee,RCP85,2095,17.1
Lucerne-Urnersee,RCP85,2096,17.14
Lucerne-Urnersee,RCP85,2097,17.62
Lucerne-Urnersee,RCP85,2098,18.15
Lucerne-Urnersee,RCP85,2099,17.98
