See,Szenario,Jahr,Temperatur
Neuchatel,RCP45,2090,15.43
Neuchatel,RCP45,2091,14.9
Neuchatel,RCP45,2092,15.28
Neuchatel,RCP45,2093,15.2
Neuchatel,RCP45,2094,15.04
Neuchatel,RCP45,2095,14.69
Neuchatel,RCP45,2096,15.11
Neuchatel,RCP45,2097,15.06
Neuchatel,RCP45,2098,14.71
Neuchatel,RCP45,2099,15.19
Neuchatel,RCP85,1981,12.43
Neuchatel,RCP85,1982,12.75
Neuchatel,RCP85,1983,12.94
Neuchatel,RCP85,1984,12.84
Neuchatel,RCP85,1985,12.77
Neuchatel,RCP85,1986,12.87
Neuchatel,RCP85,1987,12.24
Neuchatel,RCP85,1988,13.21
Neuchatel,RCP85,1989,13.23
Neuchatel,RCP85,1990,13.23
Neuchatel,RCP85,1991,12.78
Neuchatel,RCP85,1992,13.46
Neuchatel,RCP85,1993,13.05
Neuchatel,RCP85,1994,12.67
Neuchatel,RCP85,1995,13.48
Neuchatel,RCP85,1996,13.8
Neuchatel,RCP85,1997,13.67
Neuchatel,RCP85,1998,13.58
Neuchatel,RCP85,1999,13.05
Neuchatel,RCP85,2000,13.75
Neuchatel,RCP85,2001,13.79
Neuchatel,RCP85,2002,13.44
Neuchatel,RCP85,2003,13.51
Neuchatel,RCP85,2004,13.46
Neuchatel,RCP85,2005,13.31
Neuchatel,RCP85,2006,13.4
Neuchatel,RCP85,2007,13.55
Neuchatel,RCP85,2008,13.79
Neuchatel,RCP85,2009,13.79
Neuchatel,RCP85,2010,13.64
Neuchatel,RCP85,2011,13.47
Neuchatel,RCP85,2012,13.48
Neuchatel,RCP85,2013,13.58
Neuchatel,RCP85,2014,13.42
Neuchatel,RCP85,2015,13.89
Neuchatel,RCP85,2016,13.68
Neuchatel,RCP85,2017,13.74
Neuchatel,RCP85,2018,14.28
Neuchatel,RCP85,2019,14.17
Neuchatel,RCP85,2020,13.97
Neuchatel,RCP85,2021,14.12
Neuchatel,RCP85,2022,13.81
Neuchatel,RCP85,2023,13.87
Neuchatel,RCP85,2024,14.28
Neuchatel,RCP85,2025,14.74
Neuchatel,RCP85,2026,14.08
Neuchatel,RCP85,2027,13.88
Neuchatel,RCP85,2028,14.24
Neuchatel,RCP85,2029,14.75
Neuchatel,RCP85,2030,14.14
Neuchatel,RCP85,2031,14.08
Neuchatel,RCP85,2032,14.13
Neuchatel,RCP85,2033,14.08
Neuchatel,RCP85,2034,14.45
Neuchatel,RCP85,2035,14.51
Neuchatel,RCP85,2036,14.03
Neuchatel,RCP85,2037,14.2
Neuchatel,RCP85,2038,14.91
Neuchatel,RCP85,2039,14.46
Neuchatel,RCP85,2040,14.64
Neuchatel,RCP85,2041,15.17
Neuchatel,RCP85,2042,14.82
Neuchatel,RCP85,2043,14.49
Neuchatel,RCP85,2044,15.06
Neuchatel,RCP85,2045,14.74
Neuchatel,RCP85,2046,14.41
Neuchatel,RCP85,2047,14.82
Neuchatel,RCP85,2048,14.74
Neuchatel,RCP85,2049,14.88
Neuchatel,RCP85,2050,15.17
Neuchatel,RCP85,2051,15.63
Neuchatel,RCP85,2052,15.33
Neuchatel,RCP85,2053,14.98
Neuchatel,RCP85,2054,15.01
Neuchatel,RCP85,2055,14.76
