See,Szenario,Jahr,Temperatur
Silvaplana,RCP85,2035,8.67
Silvaplana,RCP85,2036,8.47
Silvaplana,RCP85,2037,8.71
Silvaplana,RCP85,2038,9.21
Silvaplana,RCP85,2039,9.06
Silvaplana,RCP85,2040,9.25
Silvaplana,RCP85,2041,9.48
Silvaplana,RCP85,2042,9.82
Silvaplana,RCP85,2043,9.2
Silvaplana,RCP85,2044,9.66
Silvaplana,RCP85,2045,8.78
Silvaplana,RCP85,2046,9.24
Silvaplana,RCP85,2047,9.05
Silvaplana,RCP85,2048,9.36
Silvaplana,RCP85,2049,9.73
Silvaplana,RCP85,2050,9.67
Silvaplana,RCP85,2051,9.79
Silvaplana,RCP85,2052,9.72
Silvaplana,RCP85,2053,9.38
Silvaplana,RCP85,2054,9.64
Silvaplana,RCP85,2055,9.49
Silvaplana,RCP85,2056,10.25
Silvaplana,RCP85,2057,9.99
Silvaplana,RCP85,2058,10.91
Silvaplana,RCP85,2059,10.3
Silvaplana,RCP85,2060,10.33
Silvaplana,RCP85,2061,10.08
Silvaplana,RCP85,2062,10.49
Silvaplana,RCP85,2063,10.76
Silvaplana,RCP85,2064,10.79
Silvaplana,RCP85,2065,10.56
Silvaplana,RCP85,2066,10.41
Silvaplana,RCP85,2067,10.77
Silvaplana,RCP85,2068,11.72
Silvaplana,RCP85,2069,11.06
Silvaplana,RCP85,2070,10.38
Silvaplana,RCP85,2071,11.29
Silvaplana,RCP85,2072,10.85
Silvaplana,RCP85,2073,11.07
Silvaplana,RCP85,2074,11.52
Silvaplana,RCP85,2075,11.56
Silvaplana,RCP85,2076,11.17
Silvaplana,RCP85,2077,11.61
Silvaplana,RCP85,2078,11.17
Silvaplana,RCP85,2079,11.51
Silvaplana,RCP85,2080,12.17
Silvaplana,RCP85,2081,12.04
Silvaplana,RCP85,2082,11.87
Silvaplana,RCP85,2083,12.05
Silvaplana,RCP85,2084,12.21
Silvaplana,RCP85,2085,11.73
Silvaplana,RCP85,2086,12.44
Silvaplana,RCP85,2087,11.89
Silvaplana,RCP85,2088,12.32
Silvaplana,RCP85,2089,12.71
Silvaplana,RCP85,2090,11.76
Silvaplana,RCP85,2091,12.42
Silvaplana,RCP85,2092,12.56
Silvaplana,RCP85,2093,12.69
Silvaplana,RCP85,2094,12.49
Silvaplana,RCP85,2095,11.92
Silvaplana,RCP85,2096,12.03
Silvaplana,RCP85,2097,12.81
Silvaplana,RCP85,2098,12.88
Silvaplana,RCP85,2099,12.73
