See,Szenario,Jahr,Temperatur
Lower-Constance,RCP85,2010,14.57
Lower-Constance,RCP85,2011,13.89
Lower-Constance,RCP85,2012,14.24
Lower-Constance,RCP85,2013,14.27
Lower-Constance,RCP85,2014,14.22
Lower-Constance,RCP85,2015,14.8
Lower-Constance,RCP85,2016,13.99
Lower-Constance,RCP85,2017,14.47
Lower-Constance,RCP85,2018,14.94
Lower-Constance,RCP85,2019,14.5
Lower-Constance,RCP85,2020,14.84
Lower-Constance,RCP85,2021,14.7
Lower-Constance,RCP85,2022,14.21
Lower-Constance,RCP85,2023,14.63
Lower-Constance,RCP85,2024,15.07
Lower-Constance,RCP85,2025,15.2
Lower-Constance,RCP85,2026,15.03
Lower-Constance,RCP85,2027,14.63
Lower-Constance,RCP85,2028,14.81
Lower-Constance,RCP85,2029,15.58
Lower-Constance,RCP85,2030,14.69
Lower-Constance,RCP85,2031,15.04
Lower-Constance,RCP85,2032,14.71
Lower-Constance,RCP85,2033,14.68
Lower-Constance,RCP85,2034,15.04
Lower-Constance,RCP85,2035,14.76
Lower-Constance,RCP85,2036,14.44
Lower-Constance,RCP85,2037,14.82
Lower-Constance,RCP85,2038,15.6
Lower-Constance,RCP85,2039,15.72
Lower-Constance,RCP85,2040,15.25
Lower-Constance,RCP85,2041,15.86
Lower-Constance,RCP85,2042,15.32
Lower-Constance,RCP85,2043,15.53
Lower-Constance,RCP85,2044,15.12
Lower-Constance,RCP85,2045,15.23
Lower-Constance,RCP85,2046,15.02
Lower-Constance,RCP85,2047,15.36
Lower-Constance,RCP85,2048,15.24
Lower-Constance,RCP85,2049,15.35
Lower-Constance,RCP85,2050,15.97
Lower-Constance,RCP85,2051,16.06
Lower-Constance,RCP85,2052,15.96
Lower-Constance,RCP85,2053,15.76
Lower-Constance,RCP85,2054,15.62
Lower-Constance,RCP85,2055,15.47
Lower-Constance,RCP85,2056,16.04
Lower-Constance,RCP85,2057,16.44
Lower-Constance,RCP85,2058,16.46
Lower-Constance,RCP85,2059,15.94
Lower-Constance,RCP85,2060,15.76
Lower-Constance,RCP85,2061,15.75
Lower-Constance,RCP85,2062,16.16
Lower-Constance,RCP85,2063,16.56
Lower-Constance,RCP85,2064,16.64
Lower-Constance,RCP85,2065,16.01
Lower-Constance,RCP85,2066,16.52
Lower-Constance,RCP85,2067,16.23
Lower-Constance,RCP85,2068,16.88
Lower-Constance,RCP85,2069,17.13
Lower-Constance,RCP85,2070,16.54
Lower-Constance,RCP85,2071,16.99
Lower-Constance,RCP85,2072,16.61
Lower-Constance,RCP85,2073,16.38
Lower-Constance,RCP85,2074,16.66
Lower-Constance,RCP85,2075,16.7
Lower-Constance,RCP85,2076,17.17
Lower-Constance,RCP85,2077,17.27
Lower-Constance,RCP85,2078,17.26
Lower-Constance,RCP85,2079,17.01
Lower-Constance,RCP85,2080,17.03
Lower-Constance,RCP85,2081,17.38
Lower-Constance,RCP85,2082,17.79
Lower-Constance,RCP85,2083,17.79
Lower-Constance,RCP85,2084,17.89
Lower-Constance,RCP85,2085,17.04
Lower-Constance,RCP85,2086,17.74
Lower-Constance,RCP85,2087,18.01
Lower-Constance,RCP85,2088,18.06
Lower-Constance,RCP85,2089,17.82
Lower-Constance,RCP85,2090,17.31
Lower-Constance,RCP85,2091,18.29
Lower-Constance,RCP85,2092,18.36
Lower-Constance,RCP85,2093,18.76
Lower-Constance,RCP85,2094,18.43
Lower-Constance,RCP85,2095,17.9
Lower-Constance,RCP85,2096,17.73
Lower-Constance,RCP85,2097,18.06
Lower-Constance,RCP85,2098,19.05
Lower-Constance,RCP85,2099,19.09
