See,Szenario,Jahr,Temperatur
Joux,RCP85,2062,10.88
Joux,RCP85,2063,11.07
Joux,RCP85,2064,11.32
Joux,RCP85,2065,10.27
Joux,RCP85,2066,11.01
Joux,RCP85,2067,11.04
Joux,RCP85,2068,11.58
Joux,RCP85,2069,12.02
Joux,RCP85,2070,11.53
Joux,RCP85,2071,11.94
Joux,RCP85,2072,11.15
Joux,RCP85,2073,11.19
Joux,RCP85,2074,11.74
Joux,RCP85,2075,11.72
Joux,RCP85,2076,11.86
Joux,RCP85,2077,12.24
Joux,RCP85,2078,11.59
Joux,RCP85,2079,11.58
Joux,RCP85,2080,11.75
Joux,RCP85,2081,12.28
Joux,RCP85,2082,12.49
Joux,RCP85,2083,12.8
Joux,RCP85,2084,12.49
Joux,RCP85,2085,11.83
Joux,RCP85,2086,12.48
Joux,RCP85,2087,12.91
Joux,RCP85,2088,12.88
Joux,RCP85,2089,12.43
Joux,RCP85,2090,12.03
Joux,RCP85,2091,12.5
Joux,RCP85,2092,13.04
Joux,RCP85,2093,13.47
Joux,RCP85,2094,13.32
Joux,RCP85,2095,12.68
Joux,RCP85,2096,12.56
Joux,RCP85,2097,13.08
Joux,RCP85,2098,13.75
Joux,RCP85,2099,13.56
