See,Szenario,Jahr,Temperatur
Lucerne-Gersauer,RCP45,2053,12.43
Lucerne-Gersauer,RCP45,2054,11.35
Lucerne-Gersauer,RCP45,2055,12.2
Lucerne-Gersauer,RCP45,2056,12.94
Lucerne-Gersauer,RCP45,2057,12.36
Lucerne-Gersauer,RCP45,2058,11.88
Lucerne-Gersauer,RCP45,2059,12.32
Lucerne-Gersauer,RCP45,2060,12.75
Lucerne-Gersauer,RCP45,2061,12.74
Lucerne-Gersauer,RCP45,2062,13.0
Lucerne-Gersauer,RCP45,2063,12.69
Lucerne-Gersauer,RCP45,2064,12.45
Lucerne-Gersauer,RCP45,2065,12.42
Lucerne-Gersauer,RCP45,2066,12.98
Lucerne-Gersauer,RCP45,2067,12.79
Lucerne-Gersauer,RCP45,2068,12.25
Lucerne-Gersauer,RCP45,2069,12.91
Lucerne-Gersauer,RCP45,2070,12.98
Lucerne-Gersauer,RCP45,2071,12.39
Lucerne-Gersauer,RCP45,2072,13.06
Lucerne-Gersauer,RCP45,2073,12.86
Lucerne-Gersauer,RCP45,2074,12.85
Lucerne-Gersauer,RCP45,2075,12.47
Lucerne-Gersauer,RCP45,2076,12.38
Lucerne-Gersauer,RCP45,2077,12.18
Lucerne-Gersauer,RCP45,2078,13.06
Lucerne-Gersauer,RCP45,2079,12.94
Lucerne-Gersauer,RCP45,2080,13.53
Lucerne-Gersauer,RCP45,2081,13.27
Lucerne-Gersauer,RCP45,2082,12.44
Lucerne-Gersauer,RCP45,2083,13.25
Lucerne-Gersauer,RCP45,2084,12.16
Lucerne-Gersauer,RCP45,2085,12.9
Lucerne-Gersauer,RCP45,2086,12.8
Lucerne-Gersauer,RCP45,2087,13.03
Lucerne-Gersauer,RCP45,2088,13.09
Lucerne-Gersauer,RCP45,2089,13.21
Lucerne-Gersauer,RCP45,2090,13.26
Lucerne-Gersauer,RCP45,2091,12.86
Lucerne-Gersauer,RCP45,2092,12.87
Lucerne-Gersauer,RCP45,2093,12.97
Lucerne-Gersauer,RCP45,2094,12.82
Lucerne-Gersauer,RCP45,2095,12.27
Lucerne-Gersauer,RCP45,2096,12.72
Lucerne-Gersauer,RCP45,2097,12.77
Lucerne-Gersauer,RCP45,2098,12.26
Lucerne-Gersauer,RCP45,2099,13.16
Lucerne-Gersauer,RCP85,1981,9.16
Lucerne-Gersauer,RCP85,1982,9.94
Lucerne-Gersauer,RCP85,1983,10.05
Lucerne-Gersauer,RCP85,1984,9.92
Lucerne-Gersauer,RCP85,1985,10.65
Lucerne-Gersauer,RCP85,1986,10.57
Lucerne-Gersauer,RCP85,1987,10.23
Lucerne-Gersauer,RCP85,1988,10.28
Lucerne-Gersauer,RCP85,1989,10.48
Lucerne-Gersauer,RCP85,1990,10.29
Lucerne-Gersauer,RCP85,1991,10.23
Lucerne-Gersauer,RCP85,1992,10.86
Lucerne-Gersauer,RCP85,1993,11.14
Lucerne-Gersauer,RCP85,1994,10.02
Lucerne-Gersauer,RCP85,1995,10.57
Lucerne-Gersauer,RCP85,1996,10.73
Lucerne-Gersauer,RCP85,1997,10.86
Lucerne-Gersauer,RCP85,1998,11.02
Lucerne-Gersauer,RCP85,1999,10.88
Lucerne-Gersauer,RCP85,2000,11.19
Lucerne-Gersauer,RCP85,2001,10.86
