See,Szenario,Jahr,Temperatur
Pfaffikon,RCP85,1992,11.57
Pfaffikon,RCP85,1993,11.76
Pfaffikon,RCP85,1994,11.31
Pfaffikon,RCP85,1995,11.22
Pfaffikon,RCP85,1996,12.18
Pfaffikon,RCP85,1997,11.76
Pfaffikon,RCP85,1998,11.43
Pfaffikon,RCP85,1999,11.39
Pfaffikon,RCP85,2000,11.8
Pfaffikon,RCP85,2001,12.1
Pfaffikon,RCP85,2002,11.37
Pfaffikon,RCP85,2003,11.55
Pfaffikon,RCP85,2004,11.42
Pfaffikon,RCP85,2005,11.48
Pfaffikon,RCP85,2006,11.5
Pfaffikon,RCP85,2007,11.5
Pfaffikon,RCP85,2008,12.09
Pfaffikon,RCP85,2009,12.11
Pfaffikon,RCP85,2010,11.76
Pfaffikon,RCP85,2011,11.31
Pfaffikon,RCP85,2012,11.66
Pfaffikon,RCP85,2013,11.84
Pfaffikon,RCP85,2014,11.51
Pfaffikon,RCP85,2015,11.83
Pfaffikon,RCP85,2016,11.28
Pfaffikon,RCP85,2017,11.94
Pfaffikon,RCP85,2018,12.56
Pfaffikon,RCP85,2019,12.16
Pfaffikon,RCP85,2020,12.01
Pfaffikon,RCP85,2021,12.38
Pfaffikon,RCP85,2022,11.59
Pfaffikon,RCP85,2023,11.78
Pfaffikon,RCP85,2024,12.7
Pfaffikon,RCP85,2025,12.64
Pfaffikon,RCP85,2026,12.45
Pfaffikon,RCP85,2027,11.93
Pfaffikon,RCP85,2028,12.06
Pfaffikon,RCP85,2029,12.52
Pfaffikon,RCP85,2030,12.1
Pfaffikon,RCP85,2031,12.19
Pfaffikon,RCP85,2032,12.28
Pfaffikon,RCP85,2033,12.64
Pfaffikon,RCP85,2034,12.64
Pfaffikon,RCP85,2035,12.05
Pfaffikon,RCP85,2036,11.79
Pfaffikon,RCP85,2037,12.19
Pfaffikon,RCP85,2038,12.9
Pfaffikon,RCP85,2039,12.89
Pfaffikon,RCP85,2040,12.5
Pfaffikon,RCP85,2041,13.25
Pfaffikon,RCP85,2042,12.87
Pfaffikon,RCP85,2043,12.72
Pfaffikon,RCP85,2044,12.57
Pfaffikon,RCP85,2045,12.37
Pfaffikon,RCP85,2046,12.49
Pfaffikon,RCP85,2047,12.49
Pfaffikon,RCP85,2048,12.65
Pfaffikon,RCP85,2049,12.98
Pfaffikon,RCP85,2050,13.51
Pfaffikon,RCP85,2051,13.72
Pfaffikon,RCP85,2052,13.01
Pfaffikon,RCP85,2053,13.09
Pfaffikon,RCP85,2054,13.11
Pfaffikon,RCP85,2055,12.99
Pfaffikon,RCP85,2056,13.45
Pfaffikon,RCP85,2057,14.11
Pfaffikon,RCP85,2058,14.08
Pfaffikon,RCP85,2059,13.4
Pfaffikon,RCP85,2060,13.16
Pfaffikon,RCP85,2061,13.22
Pfaffikon,RCP85,2062,13.53
Pfaffikon,RCP85,2063,13.77
Pfaffikon,RCP85,2064,13.85
Pfaffikon,RCP85,2065,13.16
Pfaffikon,RCP85,2066,13.79
Pfaffikon,RCP85,2067,13.46
Pfaffikon,RCP85,2068,14.42
Pfaffikon,RCP85,2069,14.7
Pfaffikon,RCP85,2070,14.22
Pfaffikon,RCP85,2071,14.57
Pfaffikon,RCP85,2072,13.86
Pfaffikon,RCP85,2073,13.9
Pfaffikon,RCP85,2074,14.14
Pfaffikon,RCP85,2075,14.33
Pfaffikon,RCP85,2076,14.46
Pfaffikon,RCP85,2077,15.07
Pfaffikon,RCP85,2078,14.54
Pfaffikon,RCP85,2079,14.37
Pfaffikon,RCP85,2080,14.43
Pfaffikon,RCP85,2081,15.05
Pfaffikon,RCP85,2082,15.07
Pfaffikon,RCP85,2083,15.63
Pfaffikon,RCP85,2084,15.7
Pfaffikon,RCP85,2085,14.73
Pfaffikon,RCP85,2086,15.06
Pfaffikon,RCP85,2087,15.41
Pfaffikon,RCP85,2088,15.92
Pfaffikon,RCP85,2089,15.37
Pfaffikon,RCP85,2090,14.49
Pfaffikon,RCP85,2091,15.69
Pfaffikon,RCP85,2092,15.9
Pfaffikon,RCP85,2093,16.28
Pfaffikon,RCP85,2094,15.82
Pfaffikon,RCP85,2095,15.26
Pfaffikon,RCP85,2096,15.02
Pfaffikon,RCP85,2097,15.55
Pfaffikon,RCP85,2098,16.21
Pfaffikon,RCP85,2099,16.21
