See,Szenario,Jahr,Temperatur
Maggiore,RCP85,1997,12.74
Maggiore,RCP85,1998,12.88
Maggiore,RCP85,1999,12.8
Maggiore,RCP85,2000,13.13
Maggiore,RCP85,2001,13.27
Maggiore,RCP85,2002,13.07
Maggiore,RCP85,2003,12.88
Maggiore,RCP85,2004,13.15
Maggiore,RCP85,2005,12.99
Maggiore,RCP85,2006,12.88
Maggiore,RCP85,2007,13.01
Maggiore,RCP85,2008,13.21
Maggiore,RCP85,2009,13.02
Maggiore,RCP85,2010,13.25
Maggiore,RCP85,2011,13.05
Maggiore,RCP85,2012,12.83
Maggiore,RCP85,2013,13.02
Maggiore,RCP85,2014,13.07
Maggiore,RCP85,2015,13.4
Maggiore,RCP85,2016,12.87
Maggiore,RCP85,2017,13.37
Maggiore,RCP85,2018,13.41
Maggiore,RCP85,2019,13.42
Maggiore,RCP85,2020,13.37
Maggiore,RCP85,2021,13.66
Maggiore,RCP85,2022,13.35
Maggiore,RCP85,2023,13.41
Maggiore,RCP85,2024,13.59
Maggiore,RCP85,2025,13.97
Maggiore,RCP85,2026,13.56
Maggiore,RCP85,2027,13.46
Maggiore,RCP85,2028,13.72
Maggiore,RCP85,2029,14.18
Maggiore,RCP85,2030,13.57
Maggiore,RCP85,2031,13.55
Maggiore,RCP85,2032,13.47
Maggiore,RCP85,2033,13.4
Maggiore,RCP85,2034,13.67
Maggiore,RCP85,2035,13.67
Maggiore,RCP85,2036,13.58
Maggiore,RCP85,2037,13.72
Maggiore,RCP85,2038,14.41
Maggiore,RCP85,2039,14.25
Maggiore,RCP85,2040,14.05
Maggiore,RCP85,2041,14.25
Maggiore,RCP85,2042,14.26
Maggiore,RCP85,2043,14.33
Maggiore,RCP85,2044,14.12
Maggiore,RCP85,2045,14.06
Maggiore,RCP85,2046,14.07
Maggiore,RCP85,2047,14.22
Maggiore,RCP85,2048,14.28
Maggiore,RCP85,2049,14.03
Maggiore,RCP85,2050,14.39
Maggiore,RCP85,2051,14.6
Maggiore,RCP85,2052,14.71
Maggiore,RCP85,2053,14.4
Maggiore,RCP85,2054,14.5
Maggiore,RCP85,2055,14.42
Maggiore,RCP85,2056,14.79
Maggiore,RCP85,2057,14.72
Maggiore,RCP85,2058,14.99
Maggiore,RCP85,2059,14.8
Maggiore,RCP85,2060,14.73
Maggiore,RCP85,2061,14.76
Maggiore,RCP85,2062,15.19
Maggiore,RCP85,2063,15.06
Maggiore,RCP85,2064,15.53
Maggiore,RCP85,2065,15.01
Maggiore,RCP85,2066,15.32
Maggiore,RCP85,2067,14.88
Maggiore,RCP85,2068,15.67
Maggiore,RCP85,2069,15.27
Maggiore,RCP85,2070,15.03
Maggiore,RCP85,2071,15.75
Maggiore,RCP85,2072,15.44
Maggiore,RCP85,2073,15.54
Maggiore,RCP85,2074,15.75
Maggiore,RCP85,2075,15.73
Maggiore,RCP85,2076,15.7
Maggiore,RCP85,2077,15.43
Maggiore,RCP85,2078,15.71
Maggiore,RCP85,2079,15.88
Maggiore,RCP85,2080,16.09
Maggiore,RCP85,2081,16.02
Maggiore,RCP85,2082,16.08
Maggiore,RCP85,2083,16.24
Maggiore,RCP85,2084,16.29
Maggiore,RCP85,2085,16.0
Maggiore,RCP85,2086,16.25
Maggiore,RCP85,2087,16.4
Maggiore,RCP85,2088,16.59
Maggiore,RCP85,2089,16.54
Maggiore,RCP85,2090,16.11
Maggiore,RCP85,2091,16.68
Maggiore,RCP85,2092,16.81
Maggiore,RCP85,2093,16.63
Maggiore,RCP85,2094,16.59
Maggiore,RCP85,2095,16.26
Maggiore,RCP85,2096,16.49
Maggiore,RCP85,2097,16.61
Maggiore,RCP85,2098,17.45
Maggiore,RCP85,2099,16.97
