See,Szenario,Jahr,Temperatur
Upper-Constance,RCP45,2093,13.74
Upper-Constance,RCP45,2094,13.76
Upper-Constance,RCP45,2095,13.35
Upper-Constance,RCP45,2096,13.85
Upper-Constance,RCP45,2097,13.77
Upper-Constance,RCP45,2098,13.52
Upper-Constance,RCP45,2099,13.77
Upper-Constance,RCP85,1981,11.14
Upper-Constance,RCP85,1982,11.89
Upper-Constance,RCP85,1983,12.06
Upper-Constance,RCP85,1984,11.56
Upper-Constance,RCP85,1985,11.53
Upper-Constance,RCP85,1986,11.91
Upper-Constance,RCP85,1987,11.23
Upper-Constance,RCP85,1988,11.8
Upper-Constance,RCP85,1989,12.01
Upper-Constance,RCP85,1990,12.14
Upper-Constance,RCP85,1991,11.51
Upper-Constance,RCP85,1992,12.29
Upper-Constance,RCP85,1993,11.87
Upper-Constance,RCP85,1994,11.6
Upper-Constance,RCP85,1995,12.04
Upper-Constance,RCP85,1996,12.8
Upper-Constance,RCP85,1997,12.5
Upper-Constance,RCP85,1998,12.28
Upper-Constance,RCP85,1999,11.94
Upper-Constance,RCP85,2000,12.6
Upper-Constance,RCP85,2001,12.94
Upper-Constance,RCP85,2002,12.3
Upper-Constance,RCP85,2003,12.32
Upper-Constance,RCP85,2004,12.03
Upper-Constance,RCP85,2005,12.3
Upper-Constance,RCP85,2006,12.28
Upper-Constance,RCP85,2007,12.46
Upper-Constance,RCP85,2008,12.55
Upper-Constance,RCP85,2009,12.71
Upper-Constance,RCP85,2010,12.76
Upper-Constance,RCP85,2011,12.43
Upper-Constance,RCP85,2012,12.39
Upper-Constance,RCP85,2013,12.76
Upper-Constance,RCP85,2014,12.01
Upper-Constance,RCP85,2015,13.17
Upper-Constance,RCP85,2016,12.16
Upper-Constance,RCP85,2017,12.61
Upper-Constance,RCP85,2018,12.82
Upper-Constance,RCP85,2019,12.98
Upper-Constance,RCP85,2020,13.16
Upper-Constance,RCP85,2021,13.06
Upper-Constance,RCP85,2022,12.46
Upper-Constance,RCP85,2023,12.93
Upper-Constance,RCP85,2024,13.22
Upper-Constance,RCP85,2025,13.27
Upper-Constance,RCP85,2026,12.88
Upper-Constance,RCP85,2027,12.66
Upper-Constance,RCP85,2028,12.76
Upper-Constance,RCP85,2029,13.86
Upper-Constance,RCP85,2030,13.04
Upper-Constance,RCP85,2031,12.96
Upper-Constance,RCP85,2032,12.84
Upper-Constance,RCP85,2033,12.9
Upper-Constance,RCP85,2034,13.48
Upper-Constance,RCP85,2035,12.96
Upper-Constance,RCP85,2036,12.64
Upper-Constance,RCP85,2037,13.0
Upper-Constance,RCP85,2038,13.75
Upper-Constance,RCP85,2039,13.48
Upper-Constance,RCP85,2040,13.51
Upper-Constance,RCP85,2041,13.65
Upper-Constance,RCP85,2042,13.44
Upper-Constance,RCP85,2043,13.55
Upper-Constance,RCP85,2044,13.75
Upper-Constance,RCP85,2045,13.21
Upper-Constance,RCP85,2046,13.2
Upper-Constance,RCP85,2047,13.62
Upper-Constance,RCP85,2048,13.66
Upper-Constance,RCP85,2049,13.82
Upper-Constance,RCP85,2050,13.89
Upper-Constance,RCP85,2051,14.22
Upper-Constance,RCP85,2052,13.91
Upper-Constance,RCP85,2053,14.05
Upper-Constance,RCP85,2054,13.9
Upper-Constance,RCP85,2055,13.58
Upper-Constance,RCP85,2056,14.19
Upper-Constance,RCP85,2057,14.33
Upper-Constance,RCP85,2058,14.66
Upper-Constance,RCP85,2059,14.04
Upper-Constance,RCP85,2060,13.83
Upper-Constance,RCP85,2061,13.99
Upper-Constance,RCP85,2062,14.33
Upper-Constance,RCP85,2063,14.25
Upper-Constance,RCP85,2064,14.79
Upper-Constance,RCP85,2065,14.22
Upper-Constance,RCP85,2066,14.76
Upper-Constance,RCP85,2067,14.22
Upper-Constance,RCP85,2068,15.15
Upper-Constance,RCP85,2069,15.03
Upper-Constance,RCP85,2070,14.47
Upper-Constance,RCP85,2071,14.76
