See,Szenario,Jahr,Temperatur
Walen,RCP85,2034,12.32
Walen,RCP85,2035,12.4
Walen,RCP85,2036,11.81
Walen,RCP85,2037,12.19
Walen,RCP85,2038,12.75
Walen,RCP85,2039,12.58
Walen,RCP85,2040,12.59
Walen,RCP85,2041,13.26
Walen,RCP85,2042,12.99
Walen,RCP85,2043,12.76
Walen,RCP85,2044,13.38
Walen,RCP85,2045,12.49
Walen,RCP85,2046,12.48
Walen,RCP85,2047,12.3
Walen,RCP85,2048,12.68
Walen,RCP85,2049,13.01
Walen,RCP85,2050,13.16
Walen,RCP85,2051,13.85
Walen,RCP85,2052,13.19
Walen,RCP85,2053,13.29
Walen,RCP85,2054,13.34
Walen,RCP85,2055,13.12
Walen,RCP85,2056,13.74
Walen,RCP85,2057,13.87
Walen,RCP85,2058,14.23
Walen,RCP85,2059,13.58
Walen,RCP85,2060,13.55
Walen,RCP85,2061,13.34
Walen,RCP85,2062,13.87
Walen,RCP85,2063,13.96
Walen,RCP85,2064,14.18
Walen,RCP85,2065,13.71
Walen,RCP85,2066,13.99
Walen,RCP85,2067,13.93
Walen,RCP85,2068,14.9
Walen,RCP85,2069,14.68
Walen,RCP85,2070,13.81
Walen,RCP85,2071,14.7
Walen,RCP85,2072,14.11
Walen,RCP85,2073,14.49
Walen,RCP85,2074,14.73
Walen,RCP85,2075,14.43
Walen,RCP85,2076,14.76
Walen,RCP85,2077,14.83
Walen,RCP85,2078,14.35
Walen,RCP85,2079,14.82
Walen,RCP85,2080,15.04
Walen,RCP85,2081,15.18
Walen,RCP85,2082,15.57
Walen,RCP85,2083,15.93
Walen,RCP85,2084,15.44
Walen,RCP85,2085,15.04
Walen,RCP85,2086,15.54
Walen,RCP85,2087,15.53
Walen,RCP85,2088,15.38
Walen,RCP85,2089,15.66
Walen,RCP85,2090,15.28
Walen,RCP85,2091,16.11
Walen,RCP85,2092,16.06
Walen,RCP85,2093,16.09
Walen,RCP85,2094,15.58
Walen,RCP85,2095,15.52
Walen,RCP85,2096,15.63
Walen,RCP85,2097,15.84
Walen,RCP85,2098,16.28
Walen,RCP85,2099,16.17
