See,Szenario,Jahr,Temperatur
Upper-Zurich,RCP45,2057,14.01
Upper-Zurich,RCP45,2058,13.53
Upper-Zurich,RCP45,2059,14.39
Upper-Zurich,RCP45,2060,14.25
Upper-Zurich,RCP45,2061,14.58
Upper-Zurich,RCP45,2062,15.45
Upper-Zurich,RCP45,2063,14.63
Upper-Zurich,RCP45,2064,14.42
Upper-Zurich,RCP45,2065,14.27
Upper-Zurich,RCP45,2066,14.68
Upper-Zurich,RCP45,2067,15.34
Upper-Zurich,RCP45,2068,13.5
Upper-Zurich,RCP45,2069,14.36
Upper-Zurich,RCP45,2070,14.96
Upper-Zurich,RCP45,2071,13.92
Upper-Zurich,RCP45,2072,15.59
Upper-Zurich,RCP45,2073,13.99
Upper-Zurich,RCP45,2074,14.45
Upper-Zurich,RCP45,2075,14.21
Upper-Zurich,RCP45,2076,14.15
Upper-Zurich,RCP45,2077,14.11
Upper-Zurich,RCP45,2078,14.42
Upper-Zurich,RCP45,2079,14.93
Upper-Zurich,RCP45,2080,15.17
Upper-Zurich,RCP45,2081,14.74
Upper-Zurich,RCP45,2082,14.52
Upper-Zurich,RCP45,2083,15.0
Upper-Zurich,RCP45,2084,14.03
Upper-Zurich,RCP45,2085,14.33
Upper-Zurich,RCP45,2086,14.62
Upper-Zurich,RCP45,2087,14.41
Upper-Zurich,RCP45,2088,14.58
Upper-Zurich,RCP45,2089,14.39
Upper-Zurich,RCP45,2090,14.38
Upper-Zurich,RCP45,2091,14.57
Upper-Zurich,RCP45,2092,14.37
Upper-Zurich,RCP45,2093,14.37
Upper-Zurich,RCP45,2094,14.32
Upper-Zurich,RCP45,2095,14.06
Upper-Zurich,RCP45,2096,14.23
Upper-Zurich,RCP45,2097,14.69
Upper-Zurich,RCP45,2098,14.01
Upper-Zurich,RCP45,2099,14.54
Upper-Zurich,RCP85,1981,12.03
Upper-Zurich,RCP85,1982,12.59
Upper-Zurich,RCP85,1983,12.7
Upper-Zurich,RCP85,1984,12.08
Upper-Zurich,RCP85,1985,12.3
